Transaction_Date,Post_Date,Year,Month,Account_Name,Transaction_Type,Amount,NWS,Category,Cat2,Description,Labels,outliers,Notes
2022-01-01,2022-01-01,2022,1,checking,debit,-42.98,want,restaurants,food, bombay palace    5812               tn nashville       bombay palace      us,,0,nan
2022-01-01,2022-01-01,2022,1,checking,debit,-3.0,need,music,discretionary, cko*patreon* mem 5815               ca 833-9728766     cko*patreon* memberus,subscription - media,0,nan
2022-01-01,2022-01-01,2022,1,checking,debit,-12.4,need,groceries,food, kroger #843      5411               tn nashville       4560 harding rd.   us,,0,nan
2022-01-01,2022-01-01,2022,1,checking,debit,-500.0,want,charity,discretionary, corp charity giv 8398               sc httpswww.blac   corp charity givingus,,0,nan
2022-01-01,2022-01-01,2022,1,checking,debit,-289.16,want,air travel,travel, southwes    5261 3066               tx 800-435-9792    southwes    5261465us,,0,nan
2021-12-31,2021-12-31,2021,12,savings,credit,1.6,need,investments,investment,dividend,,0,nan
2021-12-31,2021-12-31,2021,12,savings,credit,0.92,need,investments,investment,dividend,,0,nan
2021-12-31,2021-12-31,2021,12,checking,credit,3215.99,need,paycheck,income,ach trans - hca corporate   ;123121;pr payment,,0,nan
2021-12-31,2021-12-31,2021,12,checking,debit,-0.01,want,misc expenses,discretionary, google *cloud 8j 7311               ca mountain view   google *cloud 8j   us,,0,nan
2021-12-31,2021-12-31,2021,12,checking,debit,-9.39,want,restaurants,food, brueggers 3758   5812               tn nashville       brueggers 3758     us,,0,nan
2021-12-31,2021-12-31,2021,12,checking,debit,-5.45,want,fast food,food, reg green hills  7832               tn nashville       reg green hills  05us,,0,nan
2021-12-30,2021-12-30,2021,12,checking,debit,-164.69,need,gift,discretionary, butcherbox llc  5499               ma httpswww.butc   butcherbox  llc    us,,0,gift for jeremy and peyton
2021-12-30,2021-12-30,2021,12,checking,debit,-2.73,want,restaurants,food, city limits      5812               tn nashville       city limits        us,,0,nan
2021-12-30,2021-12-30,2021,12,checking,debit,-11.5,want,dating,discretionary, sq *cheekwood    5811               tn nashville       sq *cheekwood      us,,0,nan
2021-12-29,2021-12-29,2021,12,checking,debit,-3.0,want,charity,discretionary, samharris.org    5734               ca 718-313-3586    samharris.org      us,subscription - media,0,nan
2021-12-29,2021-12-29,2021,12,checking,debit,-11.66,want,restaurants,food, brueggers 3758   5812               tn nashville       brueggers 3758     us,,0,nan
2021-12-29,2021-12-29,2021,12,checking,debit,-23.61,want,restaurants,food, tst* pastaria -  5812               mo st. louis       tst* pastaria - nasus,,0,nan
2021-12-28,2021-12-28,2021,12,checking,debit,-10.0,want,charity,discretionary, cheekwood.org    8398               tn 605-356-8000    cheekwood.org      us,,0,nan
2021-12-28,2021-12-28,2021,12,checking,debit,-16.41,want,shopping,discretionary, help.hbomax.com  5815               ny httpshbomax.c   help.hbomax.com    us,subscription - media,0,nan
2021-12-28,2021-12-28,2021,12,checking,debit,-46.57,need,gas & fuel,auto, shell service st 5542               tn nashville       shell service statius,,0,nan
2021-12-28,2021-12-28,2021,12,checking,debit,-27.72,want,shopping,discretionary, walgreens store  5912               tn nashville       walgreens store 530us,,0,nan
2021-12-27,2021-12-27,2021,12,checking,debit,-25.91,need,groceries,food, kroger #843      5411               tn nashville       4560 harding rd.   us,,0,nan
2021-12-27,2021-12-27,2021,12,checking,debit,-44.0,want,dating,discretionary, cheekwood        8398               tn httpscheekwoo   cheekwood          us,,0,ilyana
2021-12-26,2021-12-26,2021,12,checking,debit,-8.75,entertainment,television,entertainment, disney plus      4899               ca burbank         disney plus        us,,0,nan
2021-12-26,2021-12-26,2021,12,checking,debit,-0.99,want,electronics & software,discretionary, apple.com/bill   5735               ca 866-712-7753    apple.com/bill     us,,0,nan
2021-12-25,2021-12-25,2021,12,checking,debit,-49.14,want,personal care,discretionary, kiehl's nashvill 5977               tn nashville       kiehl's nashville  us,,0,nan
2021-12-25,2021-12-25,2021,12,checking,debit,-77.82,want,clothing,discretionary, west end discoun 5921               tn nashville       west end discount lus,,0,nan
2021-12-25,2021-12-25,2021,12,checking,debit,-64.44,need,gift,discretionary, tenthousvill-nas 5947               tn nashville       tenthousvill-nashvius,Christmas,0,windchime and candle holder for mom
2021-12-24,2021-12-24,2021,12,checking,debit,-26.77,need,gift,discretionary, great harvest br 5812               tn nashville       great harvest breadus,,0,christmas cookies for mccatheren family and my family
2021-12-24,2021-12-24,2021,12,checking,debit,-37.12,want,sporting goods,discretionary, cumberland trans 5940               tn nashville       2807 w end ave     us,,0,nan
2021-12-24,2021-12-24,2021,12,checking,debit,-3.28,want,restaurants,food, sq *the greenhou 5814               tn nashville       sq *the greenhouse us,,0,nan
2021-12-24,2021-12-24,2021,12,checking,debit,-65.45,need,gift,discretionary, amazonstores     5399               wa nashville       amazonstores       us,,0,nan
2021-12-24,2021-12-24,2021,12,checking,debit,-100.0,need,gift,discretionary, 11901-tn hill ce 5691               tn nashville       4015 hillsboro pikeus,Christmas,0,lululemon giftcard for clair
2021-12-24,2021-12-24,2021,12,checking,debit,-6.46,need,home improvement,utilities, cool stuff weird 5999               tn nashville       cool stuff weird thus,,0,nan
2021-12-24,2021-12-24,2021,12,checking,debit,-22.65,want,restaurants,food, bombay palace    5812               tn nashville       bombay palace      us,,0,nan
2021-12-23,2021-12-23,2021,12,checking,debit,-3.73,want,restaurants,food, sq *headquarters 5812               tn nashville       sq *headquarters   us,,0,nan
2021-12-23,2021-12-23,2021,12,checking,debit,-18.57,need,books,investment, sq *rhino bookse 5192               tn nashville       sq *rhino bookse   us,,0,nan
2021-12-22,2021-12-22,2021,12,checking,debit,-14.42,want,restaurants,food, sq *the cafe at  5812               tn nashville       sq *the cafe at thius,,0,nan
2021-12-22,2021-12-22,2021,12,checking,debit,-17.48,want,restaurants,food, sq *the greenhou 5814               tn nashville       sq *the greenhouse us,,0,nan
2021-12-22,2021-12-22,2021,12,checking,debit,-60.8,want,clothing,discretionary, macy's      797  5311               tn nashville       macy's      797 381us,,0,nan
2021-12-22,2021-12-22,2021,12,checking,debit,-2.17,need,gas & fuel,auto, bp#6608731belle  5541               tn nashville       bp#6608731belle meaus,,0,nan
2021-12-22,2021-12-22,2021,12,checking,debit,-48.49,want,restaurants,food, tst* the pharmac 5812               tn nashville       tst* the pharmacy bus,,0,nan
2021-12-22,2021-12-22,2021,12,checking,debit,-2.5,want,fast food,food, sq *star bagel c 5812               tn nashville       sq *star bagel cafeus,,0,nan
2021-12-22,2021-12-22,2021,12,checking,debit,-265.5,want,uncategorized,uncategorized,ach trans - oculoplastic spe;122121;online pmt,,0,maybe credit card
2021-12-22,2021-12-22,2021,12,checking,debit,-2.25,want,fast food,food, sq *star bagel c 5812               tn nashville       sq *star bagel cafeus,,0,nan
2021-12-22,2021-12-22,2021,12,creditcard,credit,0.0,need,finance charge,bills,total interest for this period,,0,nan
2021-12-22,2021-12-22,2021,12,creditcard,credit,0.0,need,bank fee,bills,total fees for this period,,0,nan
2021-12-21,2021-12-21,2021,12,checking,debit,-15.02,want,coffee shops,food, tst* frothy monk 5812               tn nashville       tst* frothy monkey us,,0,nan
2021-12-20,2021-12-20,2021,12,checking,debit,-10.64,want,restaurants,food, sq *tazikis medi 5812               tn nashville       sq *tazikis mediterus,,0,nan
2021-12-20,2021-12-20,2021,12,checking,debit,-5.45,want,electronics & software,discretionary, apple com bill   4899               ca cupertino       apple com bill     us,,0,nan
2021-12-20,2021-12-20,2021,12,checking,debit,-33.85,want,restaurants,food, tst* frothy monk 5812               tn nashville       tst* frothy monkey us,,0,nan
2021-12-19,2021-12-19,2021,12,checking,debit,-10.37,want,fast food,food, blaze pizza bren 5812               tn brentwood       blaze pizza brentwous,,0,nan
2021-12-19,2021-12-19,2021,12,checking,debit,-4.55,want,coffee shops,food, sq *well coffeeh 5814               tn nashville       sq *well coffeehousus,,0,met ilyana this day
2021-12-17,2021-12-17,2021,12,checking,debit,-9.5,want,restaurants,food, brueggers 3758   5812               tn nashville       brueggers 3758     us,,0,nan
2021-12-15,2021-12-15,2021,12,checking,debit,-75.2,want,shopping,discretionary, groupon inc      7299               il groupon.com     groupon inc        us,,0,nan
2021-12-15,2021-12-15,2021,12,checking,debit,-58.96,want,sporting goods,discretionary, dick's sporting  5941               tn nashville       dick's sporting #28us,,0,nan
2021-12-15,2021-12-15,2021,12,checking,debit,-10.83,want,restaurants,food, taco mama hillsb 5814               tn nashville       taco mama hillsborous,,0,nan
2021-12-15,2021-12-15,2021,12,checking,credit,80.86,need,income,discretionary,dep cash - nc httpsmountain   sp * mountain khakius,,0,nan
2021-12-15,2021-12-15,2021,12,checking,debit,-2.25,want,fast food,food, sq *star bagel c 5812               tn nashville       sq *star bagel cafeus,,0,nan
2021-12-15,2021-12-15,2021,12,checking,debit,-8.39,want,restaurants,food, brueggers 3758   5812               tn nashville       brueggers 3758     us,,0,nan
2021-12-14,2021-12-14,2021,12,checking,debit,-17.34,want,restaurants,food, sq *the cafe at  5812               tn nashville       sq *the cafe at    us,,0,nan
2021-12-13,2021-12-13,2021,12,checking,debit,-2.35,want,food & dining,auto, city limits      5812               tn nashville       city limits        us,,0,nan
2021-12-11,2021-12-11,2021,12,checking,debit,-48.99,need,groceries,food, target t-0146    5411               tn nashville       26 white bridge rd us,,0,nan
2021-12-11,2021-12-11,2021,12,checking,debit,-11.66,want,restaurants,food, brueggers 3758   5812               tn nashville       brueggers 3758     us,,0,nan
2021-12-11,2021-12-11,2021,12,checking,debit,-7.0,need,groceries,food, legends corner   5813               tn nashville       legends corner     us,,0,nan
2021-12-11,2021-12-11,2021,12,checking,debit,-5.43,need,groceries,food, savannahs candy  5441               tn nashville       savannahs candy kitus,,0,nan
2021-12-11,2021-12-11,2021,12,checking,debit,-17.42,want,food & dining,auto, sq *big bad brea 5812               tn nashville       sq *big bad brea   us,,0,nan
2021-12-11,2021-12-11,2021,12,checking,debit,-15.0,want,food & dining,auto, ryman food & bev 5812               tn nashville       ryman food & beveraus,,0,nan
2021-12-11,2021-12-11,2021,12,checking,debit,-7.75,want,restaurants,food, tst* home grown  5813               tn nashville       tst* home grown    us,,0,nan
2021-12-11,2021-12-11,2021,12,checking,debit,-15.36,want,restaurants,food, tst* thai esane  5812               tn nashville       tst* thai esane    us,,0,nan
2021-12-11,2021-12-11,2021,12,checking,debit,-73.51,need,groceries,food, trader joe's #73 5411               tn belle meade     90 white bridge rd us,,0,nan
2021-12-11,2021-12-11,2021,12,checking,debit,-14.5,want,food & dining,auto, ryman food & bev 5812               tn nashville       ryman food & beveraus,,0,nan
2021-12-11,2021-12-11,2021,12,checking,debit,-175.0,need,classes,investment,ach trans - venmo           ;121021;payment,,0,carlene m - nvc class payment
2021-12-11,2021-12-11,2021,12,checking,debit,-11.0,want,food & dining,auto, ryman food & bev 5812               tn nashville       ryman food & beveraus,,0,nan
2021-12-10,2021-12-10,2021,12,checking,debit,-45.94,need,gas & fuel,auto, mapco express #3 5542               tn nashville       mapco express #3410us,,0,nan
2021-12-10,2021-12-10,2021,12,checking,debit,-9.39,want,restaurants,food, brueggers 3758   5812               tn nashville       brueggers 3758     us,,0,nan
2021-12-09,2021-12-09,2021,12,checking,debit,-5.46,want,electronics & software,discretionary, apple com bill   4899               ca cupertino       apple com bill     us,,0,nan
2021-12-08,2021-12-08,2021,12,checking,debit,-5.45,want,uncategorized,uncategorized, reg green hills  7832               tn nashville       reg green hills  05us,,0,nan
2021-12-08,2021-12-08,2021,12,checking,debit,-10.8,want,restaurants,food, tst* chopt creat 5812               tn nashville       tst* chopt creativeus,,0,nan
2021-12-08,2021-12-08,2021,12,checking,debit,-12.51,want,fast food,food, sq *the perch -  5814               tn brentwood       sq *the perch -    us,,0,nan
2021-12-08,2021-12-08,2021,12,checking,debit,-6.33,want,uncategorized,uncategorized, reg green hills  7832               tn nashville       reg green hills  05us,,0,nan
2021-12-08,2021-12-08,2021,12,checking,debit,-11.79,want,restaurants,food, zoes kitchen     5812               tn 615-356-2009    zoes kitchen       us,,0,nan
2021-12-07,2021-12-07,2021,12,checking,debit,-30.11,need,ride share,auto, uber   trip      4121               ca help.uber.com   uber   trip        us,,0,nan
2021-12-06,2021-12-06,2021,12,checking,debit,-3.99,need,gas & fuel,auto, hudson st1127    5994               tx irving          400 union bower ct us,,0,nan
2021-12-05,2021-12-05,2021,12,checking,debit,-9.0,need,gift,discretionary, annsflorist_1    5992               fl ft lauderdale   annsflorist_1      us,,0,nan
2021-12-05,2021-12-05,2021,12,checking,debit,-22.37,want,restaurants,food, java & jam       5812               fl fort lauderda   java & jam         us,,0,nan
2021-12-05,2021-12-05,2021,12,checking,debit,-35.29,need,books,investment, barnesnoble      5942               fl fort lauderda   2051 n. federal hi us,,0,nan
2021-12-05,2021-12-05,2021,12,checking,debit,-5.35,travel,vacation,travel, browardbcycle.co 7372               fl broward.bcycl   browardbcycle.com  us,,0,nan
2021-12-04,2021-12-04,2021,12,checking,debit,-10.94,need,music,discretionary, spotify usa      4899               ny 877-7781161     spotify usa        us,subscription - media,0,nan
2021-12-04,2021-12-04,2021,12,checking,debit,-5.35,travel,vacation,travel, browardbcycle.co 7372               fl broward.bcycl   browardbcycle.com  us,,0,nan
2021-12-04,2021-12-04,2021,12,checking,debit,-5.35,travel,vacation,travel, browardbcycle.co 7372               fl broward.bcycl   browardbcycle.com  us,,0,nan
2021-12-03,2021-12-03,2021,12,checking,debit,-109.48,need,auto insurance,auto,ach trans - usaa p&c        ;120221;autopay,,0,nan
2021-12-03,2021-12-03,2021,12,checking,debit,-900.0,need,rent,,ach trans - alliant cu      ;120121;xfer,,0,nan
